date,price, market_cap ,total_volume,rainbow_indicator
26/12/2020,"24,671.11","458,416,319,552.32","36,622,874,230",HODL
27/12/2020,"26,476.13","491,978,602,969.93","41,995,154,623",HODL
28/12/2020,"26,423.23","493,427,450,341.26","56,654,980,596",HODL
29/12/2020,"27,125.38","503,712,223,153.67","42,186,521,237",HODL
30/12/2020,"27,424.54","509,680,257,177.05","38,081,840,206",HODL
31/12/2020,"28,837.29","535,967,306,917.84","43,341,140,482",HODL
01/01/2021,"29,022.42","539,438,036,435.67","43,503,516,563",HODL
02/01/2021,"29,352.13","545,593,282,215.25","34,089,717,988",HODL
03/01/2021,"32,163.82","597,887,713,053.58","57,273,436,641",HODL
04/01/2021,"33,008.23","613,616,917,625.70","178,894,068,361",HODL
05/01/2021,"31,515.58","585,726,270,248.79","74,657,165,356",Is it a bubble?
06/01/2021,"34,082.21","633,651,671,519.40","67,420,500,716",Is it a bubble?
07/01/2021,"36,933.52","682,743,683,563.07","71,027,195,898",Is it a bubble?
08/01/2021,"39,547.08","735,339,707,368.33","78,642,959,829",Is it a bubble?
09/01/2021,"40,815.96","758,971,014,787.36","82,846,468,856",Is it a bubble?
10/01/2021,"40,296.53","749,347,201,462.64","55,921,808,672",Is it a bubble?
11/01/2021,"38,397.90","714,078,952,009.02","73,381,123,613",Is it a bubble?
12/01/2021,"35,669.91","663,380,898,829.01","111,691,569,520",Is it a bubble?
13/01/2021,"33,938.34","629,751,630,408.41","68,954,134,557",Is it a bubble?
14/01/2021,"37,456.01","696,668,634,091.34","65,278,944,794",Is it a bubble?
15/01/2021,"39,232.75","729,751,433,670.09","57,519,444,622",Is it a bubble?
16/01/2021,"36,787.52","684,304,915,288.23","63,450,740,093",Is it a bubble?
17/01/2021,"36,254.71","674,660,879,866.02","55,054,325,262",Is it a bubble?
18/01/2021,"35,804.26","672,291,934,493.44","50,749,258,739",Is it a bubble?
19/01/2021,"36,595.46","682,647,247,200.10","46,769,030,147",Is it a bubble?
20/01/2021,"36,104.86","671,734,819,189.10","51,736,994,549",Is it a bubble?
21/01/2021,"35,587.49","662,434,464,441.26","58,406,615,612",Is it a bubble?
22/01/2021,"30,913.70","575,205,510,268.13","69,415,314,298",HODL
23/01/2021,"32,957.91","613,271,077,002.48","69,549,742,252",HODL
24/01/2021,"32,068.09","596,744,391,345.35","43,575,409,685",HODL
25/01/2021,"32,273.52","600,595,408,892.20","42,810,544,126",HODL
26/01/2021,"32,375.32","602,517,850,752.03","50,410,553,261",HODL
27/01/2021,"32,582.11","606,573,549,809.83","48,489,676,580",HODL
28/01/2021,"30,445.53","566,661,443,732.41","51,514,291,052",HODL
29/01/2021,"33,128.35","616,625,386,428.24","51,075,972,572",HODL
30/01/2021,"34,150.82","635,688,668,063.59","97,468,515,525",HODL
31/01/2021,"34,199.52","636,624,676,861.26","52,001,249,491",HODL
01/02/2021,"33,064.79","615,013,848,827.35","42,488,649,643",HODL
02/02/2021,"33,405.99","621,908,231,690.14","49,268,860,243",HODL
03/02/2021,"35,485.99","660,664,104,637.49","50,730,704,377",Is it a bubble?
04/02/2021,"37,494.72","695,794,870,715.53","49,762,137,494",Is it a bubble?
05/02/2021,"36,816.51","686,453,802,173.38","54,494,811,707",Is it a bubble?
06/02/2021,"38,007.83","706,320,162,928.66","47,446,256,482",Is it a bubble?
07/02/2021,"39,279.41","732,453,192,636.72","57,076,868,562",Is it a bubble?
08/02/2021,"38,833.34","723,434,796,637.74","53,802,559,039",Is it a bubble?
09/02/2021,"46,307.57","862,413,737,410.92","86,994,225,365",Is it a bubble?
10/02/2021,"46,569.56","867,164,581,003.36","78,828,431,117",Is it a bubble?
11/02/2021,"44,848.69","839,561,451,461.06","70,000,356,396",Is it a bubble?
12/02/2021,"47,815.96","890,629,045,243.60","66,187,179,919",Is it a bubble?
13/02/2021,"47,414.19","880,620,921,496.08","61,942,185,129",Is it a bubble?
14/02/2021,"46,941.29","874,425,017,687.08","55,312,381,649",Is it a bubble?
15/02/2021,"48,607.87","905,515,462,577.00","57,738,376,570",Is it a bubble?
16/02/2021,"47,898.49","892,345,220,938.28","61,061,855,794",FOMO intensifies
17/02/2021,"49,238.14","917,339,726,314.70","64,141,133,354",FOMO intensifies
18/02/2021,"52,143.68","971,516,568,847.58","68,478,739,131",FOMO intensifies
19/02/2021,"51,733.08","963,911,356,673.46","58,486,508,606",FOMO intensifies
20/02/2021,"56,038.73","1,044,189,900,351.58","71,397,235,197",FOMO intensifies
21/02/2021,"56,377.63","1,050,555,931,433.14","77,351,787,996",FOMO intensifies
22/02/2021,"57,669.30","1,075,380,337,357.91","61,223,272,211",FOMO intensifies
23/02/2021,"54,410.86","1,012,091,985,973.46","101,532,021,847",Is it a bubble?
24/02/2021,"48,691.89","904,133,801,444.53","116,689,607,926",Is it a bubble?
25/02/2021,"49,849.38","929,081,504,353.55","73,140,585,469",Is it a bubble?
26/02/2021,"46,992.67","875,883,932,252.44","60,355,381,276",Is it a bubble?
27/02/2021,"46,551.49","869,070,614,247.86","74,357,197,464",Is it a bubble?
28/02/2021,"46,653.53","869,649,724,200.58","50,989,764,249",Is it a bubble?
01/03/2021,"44,970.16","838,307,614,585.19","59,679,588,927",Is it a bubble?
02/03/2021,"49,787.34","928,146,793,676.43","63,218,569,172",Is it a bubble?
03/03/2021,"48,532.24","905,413,239,164.91","53,499,537,417",Is it a bubble?
04/03/2021,"50,577.46","942,969,910,364.18","59,212,268,141",Is it a bubble?
05/03/2021,"48,727.45","908,517,236,707.54","60,749,587,836",Is it a bubble?
06/03/2021,"49,091.81","911,379,300,053.35","56,568,112,294",Is it a bubble?
07/03/2021,"49,019.37","916,504,852,500.39","41,478,786,533",FOMO intensifies
08/03/2021,"51,313.09","955,040,794,770.14","46,146,324,828",FOMO intensifies
09/03/2021,"52,328.54","974,195,000,547.44","53,568,946,626",FOMO intensifies
10/03/2021,"54,700.27","1,018,978,819,157.41","57,418,251,743",FOMO intensifies
11/03/2021,"56,020.49","1,044,805,904,677.55","63,560,545,037",FOMO intensifies
12/03/2021,"57,788.87","1,077,836,070,933.28","64,605,228,618",FOMO intensifies
13/03/2021,"57,353.86","1,069,776,383,193.86","59,984,971,692",FOMO intensifies
14/03/2021,"61,315.20","1,145,191,373,521.59","67,332,756,651",FOMO intensifies
15/03/2021,"59,428.97","1,111,684,638,819.07","48,104,078,384",FOMO intensifies
16/03/2021,"55,805.33","1,049,197,142,851.56","70,594,488,700",FOMO intensifies
17/03/2021,"56,830.25","1,060,221,966,894.74","63,219,904,254",FOMO intensifies
18/03/2021,"59,014.93","1,101,028,543,248.46","63,368,268,626",FOMO intensifies
19/03/2021,"57,922.41","1,081,065,767,945.86","58,387,006,276",FOMO intensifies
20/03/2021,"58,243.27","1,086,741,150,606.81","51,948,388,931",FOMO intensifies
21/03/2021,"58,376.16","1,090,022,321,077.50","54,549,112,636",FOMO intensifies
22/03/2021,"57,573.54","1,074,356,788,297.17","55,664,123,838",FOMO intensifies
23/03/2021,"54,370.14","1,020,641,820,438.66","62,001,716,795",FOMO intensifies
24/03/2021,"54,584.87","1,017,637,245,492.01","60,383,378,707",FOMO intensifies
25/03/2021,"52,526.87","982,797,427,007.26","73,029,051,195",FOMO intensifies
26/03/2021,"51,416.91","959,155,260,366.74","63,401,640,503",FOMO intensifies
27/03/2021,"55,033.10","1,027,209,990,794.89","55,442,557,956",FOMO intensifies
28/03/2021,"55,832.42","1,042,184,275,332.64","47,285,749,219",FOMO intensifies
29/03/2021,"55,728.10","1,039,333,584,621.14","49,315,845,081",FOMO intensifies
30/03/2021,"57,634.93","1,075,942,162,536.99","57,387,039,705",FOMO intensifies
31/03/2021,"58,668.63","1,095,293,012,032.84","52,387,542,501",FOMO intensifies
01/04/2021,"58,817.37","1,098,127,310,946.89","57,495,844,478",FOMO intensifies
02/04/2021,"58,801.19","1,098,583,823,874.23","54,320,681,401",FOMO intensifies
03/04/2021,"59,060.03","1,103,133,931,136.55","52,224,918,752",FOMO intensifies
04/04/2021,"57,060.41","1,067,101,827,372.95","52,067,853,988",FOMO intensifies
05/04/2021,"58,228.80","1,087,344,280,109.68","46,156,767,978",FOMO intensifies
06/04/2021,"58,706.82","1,096,202,611,389.95","54,670,173,277",FOMO intensifies
07/04/2021,"58,062.18","1,084,341,670,320.81","61,497,704,158",FOMO intensifies
08/04/2021,"56,134.42","1,050,759,681,844.60","67,617,613,532",FOMO intensifies
09/04/2021,"58,065.64","1,083,362,883,828.11","48,714,359,354",FOMO intensifies
10/04/2021,"58,152.99","1,085,794,662,404.73","45,880,879,042",FOMO intensifies
11/04/2021,"59,979.39","1,116,221,525,334.32","61,788,197,399",FOMO intensifies
12/04/2021,"59,988.02","1,120,606,689,450.47","46,792,500,387",FOMO intensifies
13/04/2021,"59,911.02","1,118,532,902,101.52","55,994,558,889",FOMO intensifies
14/04/2021,"63,576.68","1,187,737,045,885.17","71,993,120,011",FOMO intensifies
15/04/2021,"62,807.12","1,173,412,921,929.88","80,157,135,508",FOMO intensifies
16/04/2021,"63,179.77","1,179,561,609,816.93","60,495,376,851",FOMO intensifies
17/04/2021,"61,497.30","1,149,602,869,702.26","86,260,673,270",FOMO intensifies
18/04/2021,"60,273.87","1,125,592,412,523.22","63,808,212,133",FOMO intensifies
19/04/2021,"56,288.95","1,053,618,163,309.57","102,065,957,642",FOMO intensifies
20/04/2021,"55,721.17","1,043,148,020,633.03","66,156,275,210",FOMO intensifies
21/04/2021,"56,294.73","1,055,145,534,127.33","68,166,802,216",Is it a bubble?
22/04/2021,"54,190.07","1,012,699,264,345.65","56,115,370,322",Is it a bubble?
23/04/2021,"51,965.57","971,174,701,492.85","77,897,442,832",Is it a bubble?
24/04/2021,"51,191.12","956,744,203,682.22","91,138,220,375",Is it a bubble?
25/04/2021,"50,133.11","937,014,999,515.39","49,296,256,746",Is it a bubble?
26/04/2021,"48,981.44","915,533,819,859.14","46,233,432,154",Is it a bubble?
27/04/2021,"53,978.81","1,008,389,773,189.79","60,226,926,860",FOMO intensifies
28/04/2021,"54,991.81","1,027,617,870,421.65","48,468,560,013",FOMO intensifies
29/04/2021,"54,810.61","1,024,625,833,392.24","48,072,930,663",Is it a bubble?
30/04/2021,"53,596.70","1,001,973,605,935.39","46,958,036,373",FOMO intensifies
01/05/2021,"57,828.51","1,082,721,727,348.04","53,879,045,974",FOMO intensifies
02/05/2021,"57,812.97","1,080,897,634,123.29","43,967,070,046",FOMO intensifies
03/05/2021,"56,600.75","1,057,850,321,948.54","39,072,664,394",FOMO intensifies
04/05/2021,"57,200.30","1,069,571,255,195.51","54,132,470,274",Is it a bubble?
05/05/2021,"53,464.37","999,775,008,412.37","71,296,763,919",FOMO intensifies
06/05/2021,"57,432.10","1,070,969,079,353.53","72,158,368,258",FOMO intensifies
07/05/2021,"56,507.76","1,056,801,053,574.51","87,510,802,711",FOMO intensifies
08/05/2021,"57,361.57","1,072,831,991,777.40","68,154,805,947",FOMO intensifies
09/05/2021,"58,771.88","1,099,271,802,311.49","66,812,167,538",FOMO intensifies
10/05/2021,"58,213.93","1,088,903,483,393.30","67,906,284,081",FOMO intensifies
11/05/2021,"55,901.67","1,045,714,370,754.16","76,672,978,748",FOMO intensifies
12/05/2021,"56,928.97","1,064,993,057,463.88","67,726,708,141",Is it a bubble?
13/05/2021,"50,004.76","935,512,493,150.83","75,523,928,654",Is it a bubble?
14/05/2021,"49,972.80","934,964,766,185.96","104,203,551,168",Is it a bubble?
15/05/2021,"49,913.26","935,962,705,739.44","56,820,196,965",Is it a bubble?
16/05/2021,"46,780.90","875,321,252,276.11","62,896,879,696",Is it a bubble?
17/05/2021,"46,585.06","871,695,620,615.75","70,636,455,914",Is it a bubble?
18/05/2021,"43,780.83","819,256,623,328.73","84,054,878,924",Is it a bubble?
19/05/2021,"43,091.04","800,545,278,567.69","65,037,066,859",HODL
20/05/2021,"37,287.39","697,785,056,487.61","141,151,477,375",HODL
21/05/2021,"40,437.73","759,679,496,751.28","95,001,812,131",HODL
22/05/2021,"37,339.63","698,762,712,553.73","88,706,010,988",HODL
23/05/2021,"37,520.32","702,143,968,883.52","61,178,935,274",HODL
24/05/2021,"34,977.53","654,558,962,027.58","84,358,034,876",HODL
25/05/2021,"38,642.44","723,143,072,419.72","71,163,197,727",HODL
26/05/2021,"38,210.81","715,248,689,989.89","48,724,794,158",HODL
27/05/2021,"39,406.93","737,668,726,732.38","47,026,386,118",HODL
28/05/2021,"38,642.90","723,137,484,747.15","40,836,817,156",HODL
29/05/2021,"35,710.22","668,521,654,364.67","49,991,590,068",HODL
30/05/2021,"34,775.08","654,239,808,356.66","43,184,025,045",HODL
31/05/2021,"35,714.75","668,664,301,773.54","30,650,274,658",HODL
01/06/2021,"37,340.68","699,138,611,681.30","37,950,798,680",HODL
02/06/2021,"36,680.07","688,726,381,047.18","33,536,905,028",HODL
03/06/2021,"37,685.72","704,531,333,543.39","31,240,691,604",HODL
04/06/2021,"39,151.32","733,150,718,114.46","33,396,718,845",HODL
05/06/2021,"36,938.72","691,747,462,828.36","39,345,490,149",HODL
06/06/2021,"35,546.99","662,913,486,273.34","34,068,172,836",HODL
07/06/2021,"35,834.47","671,131,079,523.73","27,689,283,071",HODL
08/06/2021,"33,451.38","626,527,049,947.84","33,345,528,753",HODL
09/06/2021,"33,557.15","629,018,966,290.40","46,727,462,986",HODL
10/06/2021,"37,553.64","705,292,677,171.46","54,511,387,836",HODL
11/06/2021,"36,903.30","691,681,868,464.47","42,952,476,855",HODL
12/06/2021,"37,289.43","698,528,023,663.53","36,358,044,263",HODL
13/06/2021,"35,666.15","668,148,892,256.36","35,710,196,743",HODL
14/06/2021,"39,147.71","733,402,631,079.12","38,185,633,278",HODL
15/06/2021,"40,624.51","761,104,314,502.29","45,836,408,439",HODL
16/06/2021,"40,378.20","756,522,207,420.35","36,706,248,352",HODL
17/06/2021,"38,321.45","718,016,373,177.29","36,563,438,890",HODL
18/06/2021,"38,193.62","715,652,442,155.13","36,330,237,284",HODL
19/06/2021,"35,881.11","673,761,687,974.49","35,162,612,173",HODL
20/06/2021,"35,581.64","666,901,325,910.37","28,858,979,692",HODL
21/06/2021,"35,787.08","670,634,370,556.61","35,609,127,164",HODL
22/06/2021,"31,711.94","598,335,733,135.87","51,873,870,277",HODL
23/06/2021,"32,507.74","606,580,031,922.72","57,443,014,758",HODL
24/06/2021,"33,702.62","631,634,847,766.23","39,798,236,962",HODL
25/06/2021,"34,675.45","650,340,461,975.81","31,862,051,544",HODL
26/06/2021,"31,943.14","598,703,019,611.45","38,635,245,431",HODL
27/06/2021,"32,023.97","600,235,334,320.82","36,873,109,420",HODL
28/06/2021,"34,607.29","649,262,127,990.38","34,335,452,117",HODL
29/06/2021,"34,556.84","647,741,224,116.93","32,453,802,891",HODL
30/06/2021,"35,968.99","674,231,340,724.41","35,121,257,876",HODL
01/07/2021,"35,171.49","660,200,427,590.48","31,024,153,847",HODL
02/07/2021,"33,677.57","629,863,895,571.75","29,129,630,236",HODL
03/07/2021,"33,950.79","633,684,390,025.56","25,084,046,353",HODL
04/07/2021,"34,729.89","650,382,046,624.65","22,986,053,605",HODL
05/07/2021,"35,394.21","663,571,591,568.20","22,727,930,418",HODL
06/07/2021,"33,928.13","636,061,920,914.83","25,894,820,185",HODL
07/07/2021,"34,149.99","640,405,812,761.69","26,106,856,612",HODL
08/07/2021,"33,932.25","636,246,944,189.26","23,692,220,470",HODL
09/07/2021,"32,933.58","617,861,633,771.99","29,065,577,052",HODL
10/07/2021,"33,971.30","637,000,370,375.47","24,282,108,111",HODL
11/07/2021,"33,704.54","632,185,737,683.15","20,558,304,484",HODL
12/07/2021,"34,299.94","643,335,853,171.13","17,798,828,844",HODL
13/07/2021,"33,262.65","623,350,567,666.98","21,683,885,321",HODL
14/07/2021,"32,676.38","613,002,045,101.37","19,932,531,700",HODL
15/07/2021,"32,878.50","616,691,143,979.96","21,779,069,066",Still cheap
16/07/2021,"31,726.04","595,342,431,373.86","21,557,729,227",Still cheap
17/07/2021,"31,399.65","588,495,008,675.52","22,671,859,963",Still cheap
18/07/2021,"31,588.67","592,581,931,071.21","17,715,455,995",Still cheap
19/07/2021,"31,919.39","597,872,278,369.11","17,742,105,808",Still cheap
20/07/2021,"30,928.21","580,252,472,382.71","20,095,540,828",Still cheap
21/07/2021,"29,971.90","561,743,228,116.55","23,000,299,062",Still cheap
22/07/2021,"32,383.78","605,357,009,416.76","29,070,652,060",Still cheap
23/07/2021,"32,409.50","607,621,607,805.35","19,741,588,059",HODL
24/07/2021,"33,455.55","627,747,173,675.43","22,937,379,735",HODL
25/07/2021,"34,213.60","642,012,590,040.64","22,120,323,672",HODL
26/07/2021,"35,456.12","664,681,184,168.78","20,929,083,221",HODL
27/07/2021,"37,281.92","701,921,012,034.66","53,550,491,998",HODL
28/07/2021,"39,076.59","732,311,951,673.35","36,401,287,454",HODL
29/07/2021,"40,031.20","751,371,299,910.52","41,369,107,423",HODL
30/07/2021,"39,977.76","750,407,963,580.47","28,717,414,113",HODL
31/07/2021,"41,936.26","786,531,956,383.65","35,530,501,783",HODL
01/08/2021,"41,754.17","784,039,345,926.19","28,437,941,447",HODL
